INFO 2020-10-04 10:25:48,094 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 11:07:49,803 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,803 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,811 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,814 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,848 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,849 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,850 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 11:08:08,754 basehttp 154 "POST /users/register/ HTTP/1.1" 200 6
INFO 2020-10-05 11:08:11,594 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:08:29,240 basehttp 154 "POST /users/register/ HTTP/1.1" 302 0
INFO 2020-10-05 11:08:29,272 basehttp 154 "GET / HTTP/1.1" 200 38951
WARNING 2020-10-05 11:08:29,448 basehttp 154 "GET /static/js/index.js HTTP/1.1" 404 1657
WARNING 2020-10-05 11:08:29,508 basehttp 154 "GET /static/js/index.js HTTP/1.1" 404 1657
INFO 2020-10-05 14:39:27,832 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:39:29,143 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:42:02,584 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:42:03,448 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:44:29,654 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:44:30,678 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:44:46,778 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:44:47,667 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:45:05,338 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:45:06,187 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:45:46,451 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:45:47,348 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:46:06,504 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:46:07,403 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:47:23,649 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:47:24,615 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:47:50,824 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 14:47:51,797 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:49:31,527 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 14:49:32,545 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:49:48,955 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 14:49:49,984 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 14:51:38,273 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\urls.py changed, reloading.
INFO 2020-10-05 14:51:39,425 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:01:57,251 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:01:59,480 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:01:59,606 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,608 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,608 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,610 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,612 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 2704
INFO 2020-10-05 15:01:59,613 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,613 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,645 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,646 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:01:59,647 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,274 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:02:00,365 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,366 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,367 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,367 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,368 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,370 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,371 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,398 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,399 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:02:00,400 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:02:26,180 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:02:26,423 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:02:26,424 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 2704
INFO 2020-10-05 15:02:26,425 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:02:26,426 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:02:26,430 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:02:26,431 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:02:26,431 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:02:26,597 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:02:26,598 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
INFO 2020-10-05 15:02:26,599 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
WARNING 2020-10-05 15:02:26,915 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:02:26,916 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:02:33,004 basehttp 154 "GET /users/usernames/corley/count/ HTTP/1.1" 200 39
INFO 2020-10-05 15:10:45,361 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 15:10:46,497 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:12:33,399 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 15:12:34,332 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:12:51,134 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 15:12:52,130 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:16:32,254 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:16:32,440 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:16:32,442 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:16:32,442 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:16:32,443 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 2704
INFO 2020-10-05 15:16:32,449 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:16:32,449 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:16:32,451 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:16:32,649 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:16:32,650 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 15:16:32,651 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
WARNING 2020-10-05 15:16:32,834 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:16:32,834 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:17:12,697 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:17:12,847 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:17:12,849 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:17:12,849 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 2704
INFO 2020-10-05 15:17:12,849 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:17:12,855 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:17:12,856 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:17:12,856 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:17:12,988 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:17:12,992 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 15:17:12,993 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
WARNING 2020-10-05 15:17:13,173 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:17:13,175 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:17:29,521 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:17:29,644 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:17:29,645 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 2704
INFO 2020-10-05 15:17:29,646 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:17:29,648 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:17:29,653 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:17:29,657 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:17:29,657 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:17:29,737 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:17:29,737 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 15:17:29,738 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
WARNING 2020-10-05 15:17:29,981 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:17:29,982 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:17:52,956 basehttp 154 "GET /users/usernames/jackie/count/ HTTP/1.1" 200 39
INFO 2020-10-05 15:18:12,200 basehttp 154 "POST /users/register/ HTTP/1.1" 302 0
INFO 2020-10-05 15:18:12,235 basehttp 154 "GET / HTTP/1.1" 200 38951
INFO 2020-10-05 15:18:12,461 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:18:12,467 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:18:12,470 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:18:12,472 basehttp 154 "GET /static/js/common.js HTTP/1.1" 200 891
INFO 2020-10-05 15:18:12,473 basehttp 154 "GET /static/js/slide.js HTTP/1.1" 200 1822
INFO 2020-10-05 15:18:12,477 basehttp 154 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 200 97163
INFO 2020-10-05 15:18:12,480 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
WARNING 2020-10-05 15:18:12,480 basehttp 154 "GET /static/js/index.js HTTP/1.1" 404 1657
INFO 2020-10-05 15:18:12,496 basehttp 154 "GET /static/images/goods/goods001.jpg HTTP/1.1" 200 5391
INFO 2020-10-05 15:18:12,498 basehttp 154 "GET /static/images/slide02.jpg HTTP/1.1" 200 89905
INFO 2020-10-05 15:18:12,499 basehttp 154 "GET /static/images/goods/goods002.jpg HTTP/1.1" 200 5377
INFO 2020-10-05 15:18:12,500 basehttp 154 "GET /static/images/slide01.jpg HTTP/1.1" 200 67813
INFO 2020-10-05 15:18:12,502 basehttp 154 "GET /static/images/slide03.jpg HTTP/1.1" 200 70152
INFO 2020-10-05 15:18:12,508 basehttp 154 "GET /static/images/adv01.jpg HTTP/1.1" 200 39831
INFO 2020-10-05 15:18:12,511 basehttp 154 "GET /static/images/slide04.jpg HTTP/1.1" 200 107973
INFO 2020-10-05 15:18:12,513 basehttp 154 "GET /static/images/goods/goods005.jpg HTTP/1.1" 200 7578
INFO 2020-10-05 15:18:12,513 basehttp 154 "GET /static/images/goods/goods003.jpg HTTP/1.1" 200 8579
INFO 2020-10-05 15:18:12,513 basehttp 154 "GET /static/images/goods/goods004.jpg HTTP/1.1" 200 6565
INFO 2020-10-05 15:18:12,514 basehttp 154 "GET /static/images/banner01.jpg HTTP/1.1" 200 23658
INFO 2020-10-05 15:18:12,517 basehttp 154 "GET /static/images/banner02.jpg HTTP/1.1" 200 26729
INFO 2020-10-05 15:18:12,520 basehttp 154 "GET /static/images/goods/goods009.jpg HTTP/1.1" 200 8738
INFO 2020-10-05 15:18:12,521 basehttp 154 "GET /static/images/banner03.jpg HTTP/1.1" 200 22681
INFO 2020-10-05 15:18:12,521 basehttp 154 "GET /static/images/goods/goods008.jpg HTTP/1.1" 200 7072
INFO 2020-10-05 15:18:12,842 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:18:12,843 basehttp 154 "GET /static/images/icons.png HTTP/1.1" 200 7740
WARNING 2020-10-05 15:18:12,845 basehttp 154 "GET /static/js/index.js HTTP/1.1" 404 1657
WARNING 2020-10-05 15:18:12,939 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:18:12,940 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:29:16,360 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 15:29:17,766 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:29:25,430 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:29:25,681 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:29:25,682 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 3499
INFO 2020-10-05 15:29:25,683 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:29:25,688 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:29:25,696 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:29:25,696 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:29:25,696 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:29:25,847 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 15:29:25,848 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:29:25,849 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
WARNING 2020-10-05 15:29:26,088 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:29:26,089 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:29:37,307 basehttp 154 "GET /users/mobiles/13311111111/count/ HTTP/1.1" 200 39
INFO 2020-10-05 15:30:01,961 basehttp 154 "GET /users/mobiles/13311111111/count/ HTTP/1.1" 200 39
INFO 2020-10-05 15:30:08,216 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:30:15,381 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 15:30:15,531 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 3499
INFO 2020-10-05 15:30:15,532 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:30:15,534 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:30:15,534 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:30:15,540 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:30:15,540 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:30:15,541 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:30:15,668 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:30:15,669 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 15:30:15,670 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
WARNING 2020-10-05 15:30:15,893 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:30:15,895 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:30:21,970 basehttp 154 "GET /users/mobiles/13311111111/count/ HTTP/1.1" 200 39
INFO 2020-10-05 15:33:29,452 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 15:33:30,575 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:44:27,396 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4960
INFO 2020-10-05 15:44:27,549 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,549 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,550 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,551 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,552 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,553 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,554 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,594 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,594 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:27,595 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,633 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4960
INFO 2020-10-05 15:44:48,764 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,765 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,767 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,769 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,769 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,771 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,771 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,807 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,810 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:44:48,810 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:45:09,719 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:45:13,739 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4960
INFO 2020-10-05 15:45:13,863 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:45:13,864 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:45:13,874 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:45:13,874 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:45:13,875 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:45:13,876 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 3499
INFO 2020-10-05 15:45:13,877 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:45:13,932 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:45:13,936 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
INFO 2020-10-05 15:45:13,937 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
WARNING 2020-10-05 15:45:14,023 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:45:14,027 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:45:31,935 basehttp 154 "POST /users/register/ HTTP/1.1" 200 5689
INFO 2020-10-05 15:45:32,092 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:45:32,093 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 3499
INFO 2020-10-05 15:45:32,094 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:45:32,094 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:45:32,099 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:45:32,099 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:45:32,100 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:45:32,318 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:45:32,320 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
INFO 2020-10-05 15:45:32,321 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
WARNING 2020-10-05 15:45:32,452 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:45:32,453 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:46:38,598 basehttp 154 "POST /users/register/ HTTP/1.1" 200 5689
INFO 2020-10-05 15:46:38,707 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,708 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,709 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,709 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,710 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,713 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,714 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,749 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,752 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:38,754 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,112 basehttp 154 "POST /users/register/ HTTP/1.1" 200 5689
INFO 2020-10-05 15:46:41,198 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,199 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,201 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
